instance_file,run_id,method_inferred,benefit,time,_source_file,Solution,alpha,beta,biggest_first,capacity_remaining,capacity_used,crossover_points,elite_number,evaluations,final_temp,first_solution,gamma,generations,ils_max_tries,improvement,improvement_pct,initial_benefit,initial_method,initial_sol,initial_sol_neighborhood,initial_temp,ls_max_tries,ls_method,method,mutation_rate,mutations_per_gene,neighborhood_names,neighborhoods,parameters,params,parent_selection,parents_per_generation,parents_survive,perturbation,refinement_heuristics,run_finding_initial_temp,run_seed,seed,solution,start_time,starting_find_temp,timestamp,two_offsprings
input/sukp24_300_300_0.15_0.85.txt,constructive_312,create_num_pack_greedy_solution,90,0.0034375190734863,constructive.csv,,,,,,45913,,,1,,,,,,,,,,,,,,,create_num_pack_greedy_solution,,,,,,default,,,,,,,,,,,,2025-10-15T12:10:49.085350,
input/sukp24_300_300_0.15_0.85.txt,constructive_311,create_pack_benefit_greedy_solution,6490,0.0052721500396728,constructive.csv,,,,,,45875,,,1,,,,,,,,,,,,,,,create_pack_benefit_greedy_solution,,,,,,default,,,,,,,,,,,,2025-10-15T12:10:49.066120,
input/sukp24_300_300_0.15_0.85.txt,constructive_335,create_randomic_solution,592,0.0002095699310302,constructive.csv,,,,,,45901,,,1,,,,,,,,,,,,,,,create_randomic_solution,,,,,,{},,,,,,,,22.0,,,,2025-10-15T12:10:49.424514,
input/sukp24_300_300_0.15_0.85.txt,constructive_375,create_randomized_dep_size_greedy_solution,665,0.0016732215881347,constructive.csv,,,,,,45903,,,1,,,,,,,,,,,,,,,create_randomized_dep_size_greedy_solution,,,,,,{},,,,,,,,2.0,,,,2025-10-15T12:10:50.281861,
input/sukp24_300_300_0.15_0.85.txt,constructive_441,create_randomized_num_pack_greedy_solution,1222,0.0043931007385253,constructive.csv,,,,,,45907,,,1,,,,,,,,,,,,,,,create_randomized_num_pack_greedy_solution,,,,,,{},,,,,,,,8.0,,,,2025-10-15T12:10:51.575800,
input/sukp24_300_300_0.15_0.85.txt,constructive_1131,create_randomized_pack_benefit_greedy_solution,5924,0.0064005851745605,constructive.csv,,,,,,45869,,,1,,,,,,,,,,,,,,,create_randomized_pack_benefit_greedy_solution,,,,,,biggest_first=True,,,,,,,,18.0,,,,2025-10-15T21:24:43.570318,
input/sukp24_300_300_0.15_0.85.txt,constructive_369,create_randomized_ratio_greedy_solution,953,0.0072121620178222,constructive.csv,,,,,,45907,,,1,,,,,,,,,,,,,,,create_randomized_ratio_greedy_solution,,,,,,{},,,,,,,,26.0,,,,2025-10-15T12:10:50.141548,
input/sukp24_300_300_0.15_0.85.txt,constructive_309,create_ratio_greedy_solution,1788,0.0050358772277832,constructive.csv,,,,,,45695,,,1,,,,,,,,,,,,,,,create_ratio_greedy_solution,,,,,,default,,,,,,,,,,,,2025-10-15T12:10:49.029763,
input/sukp28_485_500_0.15_0.85.txt,simulated_annealing_260,<unknown>,0,90.02303910255432,simulated_annealing.csv,,0.999,1.5,,,39702,,,4718,13.381328149684235,random,0.9,,,,,,,,,1500.0,,,,,,,,,,,,,,,False,4,,413780757005286892740689326956010360820496476322760659466258320457649211450249215467199834694961261534027288476673286241241931758435459203738357573153,1760710431.4140606,1000,2025-10-17T11:15:21.437202,
input/sukp28_485_500_0.15_0.85.txt,iterated_local_search_91,['variable_neighborhood_descent'],1033,52.72108507156372,iterated_local_search.csv,,,,,,74970,,,1008,,create_ratio_greedy_solution,,,1000,,,,,,,,1000,['variable_neighborhood_descent'],,,,[],,biggest_first:True,,,,,[],[],,6,,1994716158189610820054824706326689479814385514715636430480944514208381111314980999999017453161868748317233958085799822354976778973490971292328988213247,1763245212.127126,,2025-11-15T19:21:04.848412,
input/sukp28_485_500_0.15_0.85.txt,constructive_4316,create_dep_size_greedy_solution,0.00020241737365722656,1,constructive.csv,,,,,,2025-10-17T12:19:46.650650,,,71621,,,,,,,,,,,,,,,create_dep_size_greedy_solution,,,,,,biggest_first=False,,,,,,,,0,,,,,
input/sukp28_485_500_0.15_0.85.txt,constructive_4319,create_num_pack_greedy_solution,0.008923768997192383,1,constructive.csv,,,,,,2025-10-17T12:19:46.741644,,,71648,,,,,,,,,,,,,,,create_num_pack_greedy_solution,,,,,,biggest_first=True,,,,,,,,0,,,,,
input/sukp28_485_500_0.15_0.85.txt,constructive_7089,create_pack_benefit_greedy_solution,6091,0.007445096969604492,constructive.csv,,,,,,71569,,,1,,,,,,,,,,,,,,,create_pack_benefit_greedy_solution,,,,,,biggest_first=True,,,,,,,,1547185017498471129394798836440242058654704832210232507015391422717894988315584940839701020273317062293625701939271689642140844234493976796874296262623,,,,2025-10-17T12:31:01.386741,
input/sukp28_485_500_0.15_0.85.txt,constructive_4321,create_randomic_solution,0.0005548000335693359,1,constructive.csv,0,,,,,2025-10-17T12:19:46.795857,,,71647,,,,,,,,,,,,,,,create_randomic_solution,,,,,,biggest_first=True,,,,,,,,0,,,,,
input/sukp28_485_500_0.15_0.85.txt,constructive_3560,create_randomized_dep_size_greedy_solution,290,0.0015652179718017,constructive.csv,,,,,,71611,,,1,,,,,,,,,,,,,,,create_randomized_dep_size_greedy_solution,,,,,,biggest_first=False,,,,,,,,13.0,,,,2025-10-17T10:57:35.861201,
input/sukp28_485_500_0.15_0.85.txt,constructive_5536,create_randomized_num_pack_greedy_solution,123,0.007066488265991211,constructive.csv,21,,,,,71642,,,1,,,,,,,,,,,,,,,create_randomized_num_pack_greedy_solution,,,,,,biggest_first=False,,,,,,,,3221431343979819564892459741914224807480979685281365690208036909839913128154198443931320637245479890501559692051660287253609935197233315215097894764527,,,,2025-10-17T12:22:12.275859,
input/sukp28_485_500_0.15_0.85.txt,constructive_5467,create_randomized_pack_benefit_greedy_solution,6303,0.008947610855102539,constructive.csv,12,,,,,71645,,,1,,,,,,,,,,,,,,,create_randomized_pack_benefit_greedy_solution,,,,,,biggest_first=False,,,,,,,,3247810853942772854849805152669990462352800874858491026973391874935536644212212298334294083651391478398907758046693351966416062716417065771926573546495,,,,2025-10-17T12:22:10.270854,
input/sukp28_485_500_0.15_0.85.txt,constructive_4396,create_randomized_ratio_greedy_solution,0.01307225227355957,1,constructive.csv,15,,,,,2025-10-17T12:19:48.598880,,,71647,,,,,,,,,,,,,,,create_randomized_ratio_greedy_solution,,,,,,biggest_first=True,,,,,,,,0,,,,,
input/sukp28_485_500_0.15_0.85.txt,constructive_4314,create_ratio_greedy_solution,0.011031389236450195,1,constructive.csv,,,,,,2025-10-17T12:19:46.607388,,,71647,,,,,,,,,,,,,,,create_ratio_greedy_solution,,,,,,biggest_first=False,,,,,,,,0,,,,,
input/sukp28_485_500_0.15_0.85.txt,local_search_206,hill_climbing,522,30.073479890823364,local_search.csv,,,,,15,,,,703,,,,,,522,0.0,0,create_ratio_greedy_solution,,,,,hill_climbing,,,,,"['flip_bit', 'swap_bits']",,,,,,,['random_best_step'],,,1,,,,2025-11-15T17:26:23.597462,
input/sukp28_485_500_0.15_0.85.txt,local_search_212,variable_neighborhood_descent,522,30.074936389923096,local_search.csv,,,,,15,,,,707,,,,,,522,0.0,0,create_ratio_greedy_solution,,,,,variable_neighborhood_descent,,,,,"['flip_bit', 'swap_bits']",,,,,,,"['random_best_step', 'first_best_step']",,,1,,,,2025-11-15T17:28:52.845406,
input/sukp29_500_485_0.15_0.85.txt,genetic_algorithm_67,<unknown>,435,175.84445714950562,genetic_algorithm.csv,,,,,,65774,[],1,4200,,,,20,,,,,,49923391653808406440581768547163933956753199477284032758759010438054368093955410543267166044302085979644215290714002466546932566539544782945909759,[],,,,,0.1,10,,,,,tournament,100,True,,,,6,,49921843545472754741553449711225209960884330517234565832279697142971673142762847974713661467678067144328272351178449119796469065196673685618949119,1760325179.1983209,,2025-10-13T00:15:55.043211,True
input/sukp29_500_485_0.15_0.85.txt,constructive_1236,create_dep_size_greedy_solution,393,0.000500202178955,constructive.csv,,,,,,67403,,,1,,,,,,,,,,,,,,,create_dep_size_greedy_solution,,,,,,biggest_first=False,,,,,,,,,,,,2025-10-15T21:24:46.917546,
input/sukp29_500_485_0.15_0.85.txt,constructive_466,create_num_pack_greedy_solution,0,0.0133571624755859,constructive.csv,,,,,,67504,,,1,,,,,,,,,,,,,,,create_num_pack_greedy_solution,,,,,,default,,,,,,,,,,,,2025-10-15T12:10:52.587064,
input/sukp29_500_485_0.15_0.85.txt,constructive_1237,create_pack_benefit_greedy_solution,6651,0.0171048641204834,constructive.csv,,,,,,67470,,,1,,,,,,,,,,,,,,,create_pack_benefit_greedy_solution,,,,,,biggest_first=True,,,,,,,,,,,,2025-10-15T21:24:46.985880,
input/sukp29_500_485_0.15_0.85.txt,constructive_481,create_randomic_solution,0,0.0003783702850341,constructive.csv,,,,,,67504,,,1,,,,,,,,,,,,,,,create_randomic_solution,,,,,,{},,,,,,,,14.0,,,,2025-10-15T12:10:53.275935,
input/sukp29_500_485_0.15_0.85.txt,constructive_527,create_randomized_dep_size_greedy_solution,146,0.0034592151641845,constructive.csv,,,,,,67500,,,1,,,,,,,,,,,,,,,create_randomized_dep_size_greedy_solution,,,,,,{},,,,,,,,0.0,,,,2025-10-15T12:10:56.053323,
input/sukp29_500_485_0.15_0.85.txt,constructive_606,create_randomized_num_pack_greedy_solution,0,0.0119769573211669,constructive.csv,,,,,,67495,,,1,,,,,,,,,,,,,,,create_randomized_num_pack_greedy_solution,,,,,,{},,,,,,,,19.0,,,,2025-10-15T12:11:00.517910,
input/sukp29_500_485_0.15_0.85.txt,constructive_586,create_randomized_pack_benefit_greedy_solution,5680,0.0155329704284667,constructive.csv,,,,,,67493,,,1,,,,,,,,,,,,,,,create_randomized_pack_benefit_greedy_solution,,,,,,{},,,,,,,,29.0,,,,2025-10-15T12:10:59.343866,
input/sukp29_500_485_0.15_0.85.txt,constructive_510,create_randomized_ratio_greedy_solution,839,0.021885871887207,constructive.csv,,,,,,67500,,,1,,,,,,,,,,,,,,,create_randomized_ratio_greedy_solution,,,,,,{},,,,,,,,13.0,,,,2025-10-15T12:10:54.897427,
input/sukp29_500_485_0.15_0.85.txt,constructive_463,create_ratio_greedy_solution,0,0.0188372135162353,constructive.csv,,,,,,67442,,,1,,,,,,,,,,,,,,,create_ratio_greedy_solution,,,,,,default,,,,,,,,,,,,2025-10-15T12:10:52.412058,
